instance,shape,size,name,dtype
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/acqMsg,|S2
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/acqState,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/acqTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/acqTimeInCycle,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/amplitudeSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/amplitudeSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/beamID,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/cameraOffset,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/cameraOffset_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/cameraOffset_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/cameraSwitch,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/cameraZoom,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/cycleTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/descSet1,|S21
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/descSet2,|S19
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/deviceName,|S15
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/filterSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Acquisition/filterSelectStr,|S9
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/filterSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/filterSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/firstLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/firstLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/firstLamp_min,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412350/Acquisition/leftBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412350/Acquisition/leftTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/mire,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/nbAcq,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/nbDataSets,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/nbGates,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/nbPtsPerProjInSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/nbPtsPerProjInSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/observables,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Acquisition/offsetCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Acquisition/offsetCalSet2,float64
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/offsetSet1,float64
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/offsetSet2,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Acquisition/pixelCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Acquisition/pixelCalSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/planeSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/planeSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/positionSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/positionSet2,float64
Dataset,"(1, 400)",400,/AwakeEventData/TT41.BTV.412350/Acquisition/projDataSet1,float64
Dataset,"(1, 300)",300,/AwakeEventData/TT41.BTV.412350/Acquisition/projDataSet2,float64
Dataset,"(1, 400)",400,/AwakeEventData/TT41.BTV.412350/Acquisition/projPositionSet1,float64
Dataset,"(1, 300)",300,/AwakeEventData/TT41.BTV.412350/Acquisition/projPositionSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/propType,int32
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412350/Acquisition/rightBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412350/Acquisition/rightTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/saturationThreshold,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/screenSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Acquisition/screenSelectStr,|S10
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/screenSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/screenSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/secondLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/secondLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/secondLamp_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/sigmaSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/sigmaSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/superCycleNb,int32
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/tgSet1,float64
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/tgSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/userImageSelection,error
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/userImageSelectionNumber,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Acquisition/videoGain,int32
Group,,,/AwakeEventData/TT41.BTV.412350/Image,
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/acqCounter,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/acqDesc,|S7
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/acqMsg,|S2
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/acqState,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/acqTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/acqTimeInCycle,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/amplitudeSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/amplitudeSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/beamID,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/cameraOffset,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/cameraOffset_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/cameraOffset_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/cameraSwitch,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/cameraZoom,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/cycleTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/descSet1,|S21
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/descSet2,|S19
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/deviceName,|S15
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/filterSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Image/filterSelectStr,|S9
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/filterSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/filterSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/firstLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/firstLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/firstLamp_min,int16
Dataset,"(1, 400)",400,/AwakeEventData/TT41.BTV.412350/Image/imagePositionSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/imagePositionSet1_unit,|S2
Dataset,"(1, 300)",300,/AwakeEventData/TT41.BTV.412350/Image/imagePositionSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/imagePositionSet2_unit,|S2
Dataset,"(1, 120000)",120000,/AwakeEventData/TT41.BTV.412350/Image/imageSet,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412350/Image/leftBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412350/Image/leftTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/mire,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/nbAcq,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/nbDataSets,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/nbImages,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/nbPtsInSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/nbPtsInSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/observables,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Image/offsetCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Image/offsetCalSet2,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Image/pixelCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Image/pixelCalSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/planeSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/planeSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/positionSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/positionSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/propType,int32
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412350/Image/rightBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412350/Image/rightTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/saturationThreshold,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/screenSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412350/Image/screenSelectStr,|S10
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/screenSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/screenSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/secondLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/secondLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/secondLamp_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/sigmaSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/sigmaSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/superCycleNb,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/userImageSelection,error
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/userImageSelectionNumber,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412350/Image/videoGain,int32
Group,,,/AwakeEventData/TT41.BTV.412350.STREAK,
Dataset,(),1,/AwakeEventData/TT41.BTV.412350.STREAK/StreakImage,|S105
Group,,,/AwakeEventData/TT41.BTV.412353,
Group,,,/AwakeEventData/TT41.BTV.412353/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/acqCounter,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/acqDesc,|S7
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/acqMsg,|S2
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/acqState,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/acqTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/acqTimeInCycle,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/amplitudeSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/amplitudeSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/beamID,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/cameraOffset,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/cameraOffset_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/cameraOffset_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/cameraSwitch,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/cameraZoom,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/cycleTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/descSet1,|S21
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/descSet2,|S19
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/deviceName,|S15
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/filterSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Acquisition/filterSelectStr,|S9
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/filterSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/filterSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/firstLamp_min,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412353/Acquisition/leftBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412353/Acquisition/leftTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/mire,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/nbAcq,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/nbDataSets,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/nbGates,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/nbPtsPerProjInSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/nbPtsPerProjInSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/observables,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Acquisition/offsetCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Acquisition/offsetCalSet2,float64
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/offsetSet1,float64
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/offsetSet2,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Acquisition/pixelCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Acquisition/pixelCalSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/planeSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/planeSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/positionSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/positionSet2,float64
Dataset,"(1, 400)",400,/AwakeEventData/TT41.BTV.412353/Acquisition/projDataSet1,float64
Dataset,"(1, 300)",300,/AwakeEventData/TT41.BTV.412353/Acquisition/projDataSet2,float64
Dataset,"(1, 400)",400,/AwakeEventData/TT41.BTV.412353/Acquisition/projPositionSet1,float64
Dataset,"(1, 300)",300,/AwakeEventData/TT41.BTV.412353/Acquisition/projPositionSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/propType,int32
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412353/Acquisition/rightBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412353/Acquisition/rightTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/saturationThreshold,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelectStr,|S10
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/screenSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/secondLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/secondLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/secondLamp_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/sigmaSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/sigmaSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/superCycleNb,int32
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/tgSet1,float64
Dataset,"(1, 1)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/tgSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/userImageSelection,error
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/userImageSelectionNumber,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Acquisition/videoGain,int32
Group,,,/AwakeEventData/TT41.BTV.412353/Image,
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/acqCounter,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/acqDesc,|S7
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/acqMsg,|S2
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/acqState,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/acqTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/acqTimeInCycle,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/amplitudeSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/amplitudeSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/beamID,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/cameraOffset,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/cameraOffset_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/cameraOffset_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/cameraSwitch,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/cameraZoom,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/cycleTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/descSet1,|S21
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/descSet2,|S19
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/deviceName,|S15
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/filterSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Image/filterSelectStr,|S9
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/filterSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/filterSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/firstLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/firstLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/firstLamp_min,int16
Dataset,"(1, 400)",400,/AwakeEventData/TT41.BTV.412353/Image/imagePositionSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/imagePositionSet1_unit,|S2
Dataset,"(1, 300)",300,/AwakeEventData/TT41.BTV.412353/Image/imagePositionSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/imagePositionSet2_unit,|S2
Dataset,"(1, 120000)",120000,/AwakeEventData/TT41.BTV.412353/Image/imageSet,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412353/Image/leftBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412353/Image/leftTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/mire,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/nbAcq,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/nbDataSets,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/nbImages,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/nbPtsInSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/nbPtsInSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/observables,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Image/offsetCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Image/offsetCalSet2,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Image/pixelCalSet1,float64
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Image/pixelCalSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/planeSet1,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/planeSet2,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/positionSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/positionSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/propType,int32
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412353/Image/rightBottomReference,int16
Dataset,"(2,)",2,/AwakeEventData/TT41.BTV.412353/Image/rightTopReference,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/saturationThreshold,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/screenSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412353/Image/screenSelectStr,|S10
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/screenSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/screenSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/secondLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/secondLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/secondLamp_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/sigmaSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/sigmaSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/superCycleNb,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/userImageSelection,error
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/userImageSelectionNumber,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412353/Image/videoGain,int32
Group,,,/AwakeEventData/TT41.BTV.412426,
Group,,,/AwakeEventData/TT41.BTV.412426/Acquisition,
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/acqCounter,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/acqDesc,|S7
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/acqMsg,|S2
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/acqState,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/acqTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/acqTimeInCycle,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/amplitudeSet1,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/amplitudeSet2,float64
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/beamID,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/cameraOffset,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/cameraOffset_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/cameraOffset_min,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/cameraSwitch,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/cameraZoom,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/cycleTime,|S26
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/descSet1,|S21
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/descSet2,|S19
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/deviceName,|S15
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/filterSelect,int32
Dataset,"(4,)",4,/AwakeEventData/TT41.BTV.412426/Acquisition/filterSelectStr,|S9
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/filterSelect_max,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/filterSelect_min,int32
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/firstLamp,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/firstLamp_max,int16
Dataset,"(1,)",1,/AwakeEventData/TT41.BTV.412426/Acquisition/firstLamp_min,int16
